,id,transcription,gloss,translation,start,end,comment,author,binom,notbinom,*binom,*notbinom,com_type,companion,ins-participant
296,VVN_20230707@TK_3,kenti-t ɣe-rkur-ɬine-t əmmemə-ne (*/əmmemə) ɣe-ŋe-ekke-te,конфета-pl pf-покупать-pf.3sg-pl мама-ins (*/мама) com-fem-сын-ins,Конфеты купили мама с дочкой.,00:17:11.350,00:17:22.176,"#запретнабином Начала с биномом, исправилась и выделила ins.",VVN,,,True,,kenti-t ɣe-rkur-ɬine-t əmmemə-ne (*/əmmemə) ɣe-ŋe-ekke-te,fem-сын,мама
297,VVN_20230707@TK_4,meŋin ɣe-kenti-nŋe-ɬin? kenti-t ɣe-rkur-ɬine-t (??/əmmemə) əmmemə-ne ɣe-ŋe-ekke-te,кто pf-конфета-get-pf.3sg? конфета-pl pf-покупать-pf.3sg-pl мама  мама-ins com-fem-сын-ins,Кто купил конфеты? Мама с дочкой купили конфеты.,00:17:37.274,00:18:06.004,"Она дважды сказала бином с запинкой. Я предложила əmmemə-ne, она поддержала и выделила ins.",VVN,,,,,meŋin ɣe-kenti-nŋe-ɬin? kenti-t ɣe-rkur-ɬine-t (??/əmmemə) əmmemə-ne ɣe-ŋe-ekke-te,fem-сын,мама
298,VVN_20230707@TK_5,meŋin ɣe-ŋe-ekke-te ∅-kenti-nŋe-ɣʔe-t?,кто com-fem-сын-ins 2/3.s/a-конфеты-get-th-pl,Кто с дочкой конфеты купил?,00:19:13.780,00:19:19.450,"В два слова не получилось, несколько раз давала варианты с инкорпорацией.",VVN,,,,,meŋin ɣe-ŋe-ekke-te ∅-kenti-nŋe-ɣʔe-t?,fem-сын,
299,VVN_20230707@TK_6,??əmmemə(-ne) ∅-kur-ni-ne-t kenti-t ɣe-ŋe-ekke-te,??мама(-ins) 2/3.s/a-покупать-3sg.a.3.o-3sg.o-pl конфета-pl   com-fem-сын-ins,Мама купила конфеты с дочкой.,00:20:39.400,00:20:46.100,"Оба варианта не повторила, захотела в одно слово.",VVN,,,,,??əmmemə(-ne) ∅-kur-ni-ne-t kenti-t ɣe-ŋe-ekke-te,fem-сын,??мама(
300,VVN_20230707@TK_7,??əmmemə(-ne) ∅-kur-ni-ne-t kenti-t ɣe-ŋe-ekke-te,??мама(-ins) 2/3.s/a-покупать-3sg.a.3.o-3sg.o-pl конфета-pl   com-fem-сын-ins,"Девушка с телефоном позвонила в посёлок: ""Бабушка заболела"".",00:24:13.703,00:24:40.980,,VVN,,,,,??əmmemə(-ne) ∅-kur-ni-ne-t kenti-t ɣe-ŋe-ekke-te,fem-сын,??мама(
301,VVN_20230707@TK_8,nenene-t (?/nenene-te) ɣ-ənpə-ŋew-me ʔejŋew-ɬin əmmemə,ребёнок-pl (?/ребёнок-ins) com-старый-fem-sim звать-pf.3sg мама,Дети со старшей сестрой позвали маму.,00:26:59.930,00:27:11.356,"#бином Проблемы с гармонией. Я: а можно nenene-te? Она: моожно, но я редко встречала.",VVN,True,,,,nenene-t (?/nenene-te) ɣ-ənpə-ŋew-me ʔejŋew-ɬin əmmemə,старый-fem,(?/ребёнок
302,VVN_20230707@TK_9,əmmemə ɣ-ʔejŋew-ɬin nenene-te (??/nenene-t) ɣ-ənpə-ŋew-me,мама pf-звать-pf.3sg ребёнок-ins (??/ребёнок-pl) com-старый-fem-sim,Маму позвали дети со старшей сестрой.,00:27:55.814,00:28:03.037,#небином,VVN,,True,,,əmmemə ɣ-ʔejŋew-ɬin nenene-te (??/nenene-t) ɣ-ənpə-ŋew-me,старый-fem,ребёнок
303,VVN_20230707@TK_10,kətəjɣ-a ɣa-nəpʔaw-ɬin neɬɣən,ветер-ins pf-сушить-pf.3sg шкура,Ветер высушил шкуру.,00:28:50.996,00:28:59.625,,VVN,,,,,kətəjɣ-a ɣa-nəpʔaw-ɬin neɬɣən,,ветер
304,VVN_20230707@TK_11,ʔeqeɣni-te ɣa-kətəjɣ-ma ɣa-nəpʔaw-ɬin neɬɣə-n,солнцепёк-ins com-ветер-ins pf-сушить-pf.3sg шкура-nom.sg,Солнце с ветром высушили шкуру.,00:29:19.890,00:29:34.797,,VVN,,,,,ʔeqeɣni-te ɣa-kətəjɣ-ma ɣa-nəpʔaw-ɬin neɬɣə-n,ветер,солнцепёк
305,DSA_20220810@TK_1,stʲopa-∅ ənqʔom meme ...,стёпа-nom.sg и мама ...,Стимул: Стёпа с мамой погладили собаку,01:43:51.010,01:43:57.981,"Не вспомнила ""погладить"".",DSA,,,,,stʲopa-∅ ənqʔom meme ...,мама,
306,DSA_20220810@TK_2,meme-∅ ɣe-ŋe-ekke-te ɣe-ta-taŋ-kawkaw-ŋ-ɬina-t,мать-nom.sg com-fem-сын-ins pf-make-good-каукау-make-pf.3sg-pl,Мама с дочкой приготовили вкусные каукау.,01:44:51.200,01:44:55.760,"В начале формулировала: mmeme ənqʔom, meme-ne ɣe-ŋe-ekke-te, потом это",DSA,,,,,meme-∅ ɣe-ŋe-ekke-te ɣe-ta-taŋ-kawkaw-ŋ-ɬina-t,fem-сын,
307,DSA_20220810@TK_3,meme-ne ɣe-tejək-ɬin kawkawjə-t ɣe-ŋe-ekke-t,мама-ins pf-делать-pf.3sg каукау-pl com-fem-сын-ins,Мама приготовила каукау с дочкой.,01:46:11.690,01:46:17.530,"#INS_NOM. Сказала, что тут можно meme-∅, но с INS больше нравится. Тут pl у глагола потерян.",DSA,,True,,,meme-ne ɣe-tejək-ɬin kawkawjə-t ɣe-ŋe-ekke-t,fem-сын,мама
308,DSA_20220810@TK_4,ʔorawetɬʔa-n (*/ʔorawetɬʔa-ta) ɣa-waɬa-ma ɣa-nma-ɬen əɬwəɬu-∅,человек-nom.sg человек-ins com-нож-sim pf-убивать-pf.3sg   медведь-nom.sg,Человек с ножом убил медведя.,01:48:31.200,01:48:38.010,"#бином Повторила второй раз так же. (узнать, значит ножом или просто с ножом) (Энанматын [enanmatən]. Убивать) ""Если ʔorawetɬʔa-ta, то человеком с ножом получится""",DSA,True,,,,ʔorawetɬʔa-n (*/ʔorawetɬʔa-ta) ɣa-waɬa-ma ɣa-nma-ɬen əɬwəɬu-∅,нож,человек
309,DSA_20220810@TK_5,ʔorawetɬʔa-ta ɣa-nma-ɬen əɬwəɬu-∅,человек-ins pf-убивать-pf.3sg медведь-nom.sg,Человек убил медведя.,01:50:06.655,01:50:12.405,,DSA,,,,,ʔorawetɬʔa-ta ɣa-nma-ɬen əɬwəɬu-∅,,человек
310,"OVG,ENP_20230703@TK_1",sas̆a ənkʔam tanʲa (/sas̆a-na ənkʔam tanʲa-na) ne-re-keɬi-ŋe-n knʲiga,саша и таня (/саша-ins и таня-ins) low.a-fut-писать-fut-3sg.o книга,Саша и Таня напишут книгу.,00:01:38.230,00:01:44.615,"#бином Я предложила с ins. Он: можно и так, и сяк, неважно.","OVG,ENP",True,,,,ənkʔam,таня,(/саша
311,"OVG,ENP_20230703@TK_2",sas̆a ənkʔam tanʲa (?ərɣə-nan) ne-re-keɬi-ŋe-n keɬikeɬ,саша и таня (?они-ins) low.a-fut-писать-fut-3sg.o книга,Саша и Таня (они) напишут книгу.,00:02:07.020,00:02:11.710,"Он: много как-то. Лучше так не говорить. Это для самых таких, которым разжёвывать надо.","OVG,ENP",,,,,ənkʔam,таня,(?они
312,"OVG,ENP_20230703@TK_3",meŋin sas̆a-na=reen ∅-re-te-knʲiga-ŋ-ɣʔa,кто саша-an.ins=с 2/3.s/a-fut-make-книга-make-th,Кто с Сашей напишет книгу?,00:02:42.150,00:02:47.830,,"OVG,ENP",,,,,meŋin sas̆a-na=reen ∅-re-te-knʲiga-ŋ-ɣʔa,саша-an.ins,саша
313,"OVG,ENP_20230703@TK_4",mikə-ne=reen sas̆a ∅-re-te-keɬi-ŋ-ʔe,кто-an.ins=с саша 2/3.s/a-fut-make-писать-make-th,С кем Саша напишет книгу?,00:03:29.425,00:03:32.820,,"OVG,ENP",,,,,mikə-ne=reen sas̆a ∅-re-te-keɬi-ŋ-ʔe,кто-an.ins,кто
314,"OVG,ENP_20230703@TK_5",re-taɣjeŋ-sa-w-jo-tte kenti-t,tr-желать-mult-cs-ptcp.pass-pl конфета-pl,Полюбившиеся конфеты,00:04:11.197,00:04:12.797,,"OVG,ENP",,,,,re-taɣjeŋ-sa-w-jo-tte kenti-t,,
315,"OVG,ENP_20230703@TK_6",ɬəɣ-oonʔə-miməɬ,auth-ягода-вода,Шикшевая вода,00:05:09.782,00:05:11.210,,"OVG,ENP",,,,,ɬəɣ-oonʔə-miməɬ,,
316,"OVG,ENP_20230703@TK_7",ətɬʔa-ta ɣe-ŋe-ekke-te ne-rkur-ne-t kenti-t,мама-ins com-fem-сын-ins low.a-покупать-3sg.o-pl конфета-pl,Мама с дочкой купили конфеты.,00:08:05.176,00:08:09.910,#небином,"OVG,ENP",,True,,,ətɬʔa-ta ɣe-ŋe-ekke-te ne-rkur-ne-t kenti-t,fem-сын,мама
317,"OVG,ENP_20230703@TK_8",mikə-ne ŋotqenə-t kenti-t ∅-kun-ni-ne-t?,кто-ins этот-pl конфета-pl 2/3.s/a-покупать-3sg.a.3.o-3sg.o-pl,Кто эти конфеты купил?,00:08:47.778,00:08:51.438,,"OVG,ENP",,,,,mikə-ne ŋotqenə-t kenti-t ∅-kun-ni-ne-t?,,кто
318,"OVG,ENP_20230703@TK_9",meŋin ∅-kenti-nŋe-ʔe-t? ənqen=ʔəm əmmemə ɣe-ŋe-ekke-te ∅-kenti-nŋe-ʔe-t,кто 2/3.s/a-конфета-get-th-pl? det=emph мама com-fem-сын-ins 2/3.s/a-конфета-get-th-pl,Кто конфеты купил? Мама с дочкой конфеты купили.,00:09:26.080,00:09:34.658,,"OVG,ENP",,,,,meŋin ∅-kenti-nŋe-ʔe-t? ənqen=ʔəm əmmemə ɣe-ŋe-ekke-te ∅-kenti-nŋe-ʔe-t,fem-сын,
319,"OVG,ENP_20230703@TK_10",ʔaasek-a ŋew-keɬi-tku-ɬin ɣa-təŋesʔə-ma ∅-jaɣna-ɣʔa-t,парень-ins fem-писать-iter-pf.3sg com-цветок-sim   2/3.s/a-встречать-th-pl,Парень с цветами встретил учительницу.,00:10:29.143,00:10:35.403,Странное слово для учительницы.,"OVG,ENP",,,,,ʔaasek-a ŋew-keɬi-tku-ɬin ɣa-təŋesʔə-ma ∅-jaɣna-ɣʔa-t,цветок,парень
320,"OVG,ENP_20230703@TK_11",qora-jpə təɬe-ɬʔə-n t-jaɣna-ɣʔa-n,олень-abl идти-attr-nom.sg 1sg.s/a-встречать-th-3sg.o,От оленей идущего встретил,00:12:01.338,00:12:03.268,,"OVG,ENP",,,,,qora-jpə təɬe-ɬʔə-n t-jaɣna-ɣʔa-n,идти,
321,"OVG,ENP_20230703@TK_12",uŋe-ɬʔə-n əmmemə ∅-jaɣna-ɣʔa-n,хворост-attr-nom.sg мама 2/3.s/a-встречать-th-3sg.o,Встретил маму с хворостом.,00:12:04.438,00:12:07.568,,"OVG,ENP",,,,,uŋe-ɬʔə-n əmmemə ∅-jaɣna-ɣʔa-n,хворост,
322,"OVG,ENP_20230703@TK_14",∅-rə-qewi-w-ni-n,2/3.s/a-tr-получать.подарок-cs-3sg.a.3.o-3sg.o,Подарил,00:13:21.898,00:13:22.988,,"OVG,ENP",,,,,∅-rə-qewi-w-ni-n,,
323,"OVG,ENP_20230703@TK_15",ətɬəɣə-n ɣe-nenene-te ∅-təŋesʔ-ret-ɣʔe-t,отец-nom.sg com-ребёнок-ins 2/3.s/a-цветок-приносить-th-pl,Папа с сыном принесли цветы.,00:14:53.558,00:14:57.368,,"OVG,ENP",,,,,ətɬəɣə-n ɣe-nenene-te ∅-təŋesʔ-ret-ɣʔe-t,ребёнок,
324,"OVG,ENP_20230703@TK_16",tanʲa-qaj na-təŋesʔə-ɬpənrə-ɣʔa-n,таня-dim low.a-цветок-давать-th-3sg.o,Тане дали цветы.,00:15:07.138,00:15:08.688,,"OVG,ENP",,,,,tanʲa-qaj na-təŋesʔə-ɬpənrə-ɣʔa-n,,
325,"OVG,ENP_20230703@TK_17",mət-ən-taaŋ-atə-n,1pl.s/a-tr-пробовать-vb-3sg.o,Мы дали попробовать.,00:15:17.518,00:15:18.768,,"OVG,ENP",,,,,mət-ən-taaŋ-atə-n,,
326,"OVG,ENP_20230703@TK_18",ətɬəɣ-e ɣe-nenene-te təŋesʔə-t ne-retə-ne-t mama-na,отец-ins com-ребёнок-ins цветок-pl low.a-приносить-3sg.o-pl мама-dat,Папа с сыном принесли цветы маме.,00:16:35.018,00:16:38.688,#небином,"OVG,ENP",,True,,,ətɬəɣ-e ɣe-nenene-te təŋesʔə-t ne-retə-ne-t mama-na,ребёнок,отец
327,"OVG,ENP_20230703@TK_19",ətɬəɣə-n ɣe-ekke-te n-ine-kənʔu-ɣʔe-n,отец-nom.sg com-сын-ins low.a-inv-поймать.арканом-th-3sg.o,Отец с сыном (оленя) поймали.,00:33:08.356,00:33:11.076,st со странным окончанием,"OVG,ENP",,,,,ətɬəɣə-n ɣe-ekke-te n-ine-kənʔu-ɣʔe-n,сын,
328,"OVG,ENP_20230703@TK_20",ətɬəɣə-n ɣe-ekke-te qora-ŋə ne-kənʔu-ɣʔe-n,отец-nom.sg com-сын-ins олень-nom.sg low.a-поймать.арканом-th-3sg.o,Отец с сыном оленя поймали.,00:33:18.811,00:33:22.411,,"OVG,ENP",,,,,ətɬəɣə-n ɣe-ekke-te qora-ŋə ne-kənʔu-ɣʔe-n,сын,
329,"OVG,ENP_20230703@TK_21","awka, rekwət, peeswak, ɬukəɬ","авка, важенка.3лет, годовалый.телёнок, мечущийся.олень","Авка, важенка трёх и более лет, годовалый телёнок, бросающийся в
  сторону олень в упряжке",00:33:25.180,00:33:33.280,,"OVG,ENP",,,,,"awka, rekwət, peeswak, ɬukəɬ",,
330,"OVG,ENP_20230703@TK_22",ətɬəɣə-n ɣe-ekke-te ∅-ajwaɬqəɬə-ɣrətko-ɣʔa-t,отец-nom.sg com-сын-ins 2/3.s/a-темя.с.рогами-бросать.аркан-th-pl,Отец с сыном поймали арканом рога.,00:34:48.185,00:34:53.345,,"OVG,ENP",,,,,ətɬəɣə-n ɣe-ekke-te ∅-ajwaɬqəɬə-ɣrətko-ɣʔa-t,сын,
331,"OVG,ENP_20230703@TK_23",kuɬʔu-ŋinqeɣ-ti,плохой-мальчик-pl,Плохие мальчишки,00:36:22.866,00:36:24.730,,"OVG,ENP",,,,,kuɬʔu-ŋinqeɣ-ti,,
332,"OVG,ENP_20230703@TK_24",ekek ɣe-tumɣ-e na-n-sare-jp-at-na-t məsəkwə-t,сын com-друг-ins low.a-tr-грязь-надевать-vb-3sg.o-pl рубашка-pl,Сын с другом испачкали рубашки.,00:38:32.623,00:38:38.413,#бином Я: или лучше ekke-te? Он: ekek (и ещё раз повторил предложение),"OVG,ENP",True,,,,ekek ɣe-tumɣ-e na-n-sare-jp-at-na-t məsəkwə-t,друг,
333,"OVG,ENP_20230703@TK_25",məsəkwə-n na-n-sarejpat-ɣʔe-n ekke-te ənkʔam tumɣ-e,рубашка-nom.sg low.a-tr-грязь-надевать-vb-th-3sg.o сын-ins и друг-ins,Рубашку испачкали сын и друг.,00:40:56.008,00:41:03.238,#небином #запретнабином,"OVG,ENP",,True,True,,ənkʔam,,сын
334,"OVG,ENP_20230703@TK_26","sas̆a-na, lʲos̆a-na na-n-sare-jp-at-ɣʔe-n məsəkwə-n",саша-ins лёша-ins low.a-tr-грязь-надевать-vb-th-3sg.o рубашка-nom.sg,Саша и Лёша испачкали рубашку.,00:42:31.928,00:42:35.518,Тане #небином Я: можно Саша ənkʔam Лёша? Они: лучше с ins.,"OVG,ENP",,True,,,"sas̆a-na, lʲos̆a-na na-n-sare-jp-at-ɣʔe-n məsəkwə-n",,саша
335,"OVG,ENP_20230703@TK_27",məsəkwə-n na-n-sare-jp-at-ɣʔe-n sas̆a ənkʔam alʲos̆a-na,рубашка-nom.sg low.a-tr-грязь-надевать-vb-th-3sg.o саша и лёша-ins,Рубашку испачкали Саша и Лёша.,00:43:40.243,00:43:43.273,ааа,"OVG,ENP",,,,,ənkʔam,,лёша
336,"OVG,ENP_20230703@TK_28",(*ekek ɣe-tumɣ-e) ərɣə-nan na-n-sare-jp-at-ɣʔe-n məsəkwə-n,(*сын com-друг-ins) они-ins low.a-tr-грязь-надевать-vb-th-3sg.o рубашка-nom.sg,Сын с другом (они) испачкали рубашку.,00:44:01.750,00:44:04.633,"Если ərɣə-nan, то про сына с другом уже не надо говорить.","OVG,ENP",,,,,(*ekek ɣe-tumɣ-e) ərɣə-nan na-n-sare-jp-at-ɣʔe-n məsəkwə-n,друг,они
337,"OVG,ENP_20230703@TK_29",mikə-ne ∅-r-sare-jp-an-ni-n məsəkwə-n? ekke-te ɣe-tumɣ-e na-n-sare-jp-at-ne-t,кто-ins 2/3.s/a-tr-грязь-надевать-vb-3sg.a.3.o-3sg.o рубашка-nom.sg сын-ins com-друг-ins low.a-tr-грязь-надевать-vb-3sg.o-pl,Кто испачкал рубашку? Сын с другом испачкали.,00:44:44.020,00:44:54.672,#небином #запретнабином,"OVG,ENP",,True,True,,mikə-ne ∅-r-sare-jp-an-ni-n məsəkwə-n? ekke-te ɣe-tumɣ-e na-n-sare-jp-at-ne-t,друг,кто
338,"OVG,ENP_20230703@TK_30",kətijɣ-a ∅-rəpʔaw-ni-n neɬɣən,ветер-ins 2/3.s/a-сушить-3sg.a.3sg.o-3sg.o шкура,Ветер высушил шкуру.,00:59:00.740,00:59:05.562,,"OVG,ENP",,,,,kətijɣ-a ∅-rəpʔaw-ni-n neɬɣən,,ветер
339,"OVG,ENP_20230703@TK_31",kətijɣ-e ɣa-terkə-ma. naɬɣə-n-kəkwa-k-wʔa-t,ветер-ins com-солнце-sim шкура-tr-сухой-cs-th-pl,Ветер с солнцем. Высушило шкуру.,00:59:15.816,00:59:21.200,,"OVG,ENP",,,,,kətijɣ-e ɣa-terkə-ma. naɬɣə-n-kəkwa-k-wʔa-t,солнце,ветер
340,EMS_20230712@TK_1,rojərʔən,семья,Семья,00:02:55.569,00:02:58.629,,EMS,,,,,rojərʔən,,
341,EMS_20230712@TK_2,"ətɬəɣə-t ɣ-akka-ma, ɣ-ʔəttʔə-ma ∅-re-kwe-ŋe-t amnoŋ-etə",отец-pl com-сын-sim com-собака-ins 2/3.s/a-fut-отправляться-fut-pl тундра-dat,"Родители с сыном, с собакой поедут в тундру.",00:03:40.604,00:03:48.424,,EMS,,,,,"ətɬəɣə-t ɣ-akka-ma, ɣ-ʔəttʔə-ma ∅-re-kwe-ŋe-t amnoŋ-etə",сын,
342,EMS_20230712@TK_3,epeqej ɣa-kaŋona-ma ren-ni-n taqʔat,бабушка com-посох-sim 2/3.s/a-приносить-3sg.a.3.o-3sg.o запас.в.дорогу,Бабушка с посохом принесла перекус в дорогу.,00:04:13.725,00:04:22.265,#бином,EMS,True,,,,epeqej ɣa-kaŋona-ma ren-ni-n taqʔat,посох,
343,EMS_20230712@TK_4,keŋuneŋə-ɬʔə-n epeqej-e ren-ni-n taqʔat,посох-attr-nom.sg бабушка 2/3.s/a-приносить-3sg.a.3.o-3sg.o запас.в.дорогу,Бабушка с посохом принесла перекус в дорогу.,00:05:04.804,00:05:11.794,"Сказала с nom, исправилась на ins. #запретнабином",EMS,,,True,,keŋuneŋə-ɬʔə-n epeqej-e ren-ni-n taqʔat,посох,
344,EMS_20230712@TK_5,inna ∅-jet-ɣʔ-i saket-etə ɣe-ʔəwequsə-te,инна 2/3.s/a-приходить-th-2/3.sg.s сестра-dat com-муж-ins,Инна пришла к сестре с мужем.,00:06:22.299,00:06:27.010,"Я: понятно кто с мужем? Неоднозначно? Она: сестра с мужем, точно, понятно.",EMS,,,,,inna ∅-jet-ɣʔ-i saket-etə ɣe-ʔəwequsə-te,муж,
345,EMS_20230712@TK_6,saket-etə ɣe-ʔəwequsə-te ∅-jet-ɣʔ-i inna,сестра-dat com-муж-ins 2/3.s/a-приходить-th-2/3.sg.s инна,К сестре с мужем пришла Инна.,00:06:58.500,00:07:04.540,Ну можно так сказать (без повторения),EMS,,,,,saket-etə ɣe-ʔəwequsə-te ∅-jet-ɣʔ-i inna,муж,
346,EMS_20230712@TK_7,ʔəwequsə-lɬʔə-n sakeɣet ∅-jet-ɣʔ-i inna-ɣtə,муж-attr-nom.sg сестра 2/3.s/a-приходить-th-2/3.sg.s инна-dat,Замужняя сестра пришла к Инне.,00:07:09.400,00:07:16.130,,EMS,,,,,ʔəwequsə-lɬʔə-n sakeɣet ∅-jet-ɣʔ-i inna-ɣtə,муж,
347,EMS_20230712@TK_8,inna ∅-jet-ɣʔ-i ʔəwequsə-lɬʔə-n sakeɣe-ɣtə,инна 2/3.s/a-приходить-th-2/3.sg.s муж-attr-nom.sg сестра-dat,Инна пришла к замужней сестре.,00:08:12.605,00:08:16.855,Не обязательно муж был дома. Просто сестра замужем.,EMS,,,,,inna ∅-jet-ɣʔ-i ʔəwequsə-lɬʔə-n sakeɣe-ɣtə,муж,
348,EMS_20230712@TK_9,inna ∅-jet-ɣʔ-i saket-etə ɣe-ʔəwequsə-te,инна 2/3.s/a-приходить-th-2/3.sg.s сестра-dat com-муж-ins,Инна пришла к сестре с мужем.,00:09:03.160,00:09:11.130,"Видимо, порядок ""к X с Y пришёл S"" не очень нравится. Я с ним сказала, она повторила с нормальным порядком S пришёл к X c Y.",EMS,,,,,inna ∅-jet-ɣʔ-i saket-etə ɣe-ʔəwequsə-te,муж,
349,EMS_20230712@TK_10,ɣəm ɣa-ŋaw-ətɬəw-qaj-a mətə-n-qametwa-w-n (/tə-n-qametwa-w-n) remkəɬʔə-n,я com-fem-внук-dim-ins 1pl.s/a-tr-есть-cs-3sg.o (/1sg.s/a-tr-есть-cs-3sg.o) гость-nom.sg,Я с внучкой покормил(а|и) гостя.,00:09:36.435,00:09:41.100,"#бином Я предложила sg, ей ок.",EMS,True,,,,ɣəm ɣa-ŋaw-ətɬəw-qaj-a mətə-n-qametwa-w-n (/tə-n-qametwa-w-n) remkəɬʔə-n,fem-внук-dim,
350,EMS_20230712@TK_11,epeqej ɣa-ŋaw-ətɬəw-qaj-a ɣa-n-qametwa-w-ɬin remkəɬʔə-n,бабушка com-fem-внук-dim-ins pf-tr-есть-cs-pf.3sg гость-nom.sg,Бабушка с внучкой покормили гостя.,00:11:20.477,00:11:28.357,,EMS,,,,,epeqej ɣa-ŋaw-ətɬəw-qaj-a ɣa-n-qametwa-w-ɬin remkəɬʔə-n,fem-внук-dim,
351,EMS_20230712@TK_12,ŋaw-joɬɣə-qaj,fem-cont-dim,Внучка,00:11:49.484,00:11:51.630,Странное слово,EMS,,,,,ŋaw-joɬɣə-qaj,,
352,EMS_20230712@TK_13,(*/ɣəm) ɣəm-nan tə-n-qametwa-w-n remkəɬʔə-n ɣa-ŋaw-joɬɣə-qaj-a,(*/я) я-ins 1sg.s/a-tr-есть-cs-3sg.o гость-nom.sg com-fem-cont-dim-ins,Я покормил(а|и) гостя с внучкой.,00:12:49.737,00:13:04.340,"Я сказала с ɣəm, она исправила на ɣəm-nan. #запретнабином #разрыв Я: или это значит, что гость был с внучкой? Она: нет. (комментарий: ну не должно быть так)",EMS,,,True,,(*/ɣəm) ɣəm-nan tə-n-qametwa-w-n remkəɬʔə-n ɣa-ŋaw-joɬɣə-qaj-a,fem-cont-dim,я
353,EMS_20230712@TK_14,ɣəmə-k ənkʔam ənə-k wa-rkə-t waɬa-t,я-loc и он-loc 2/3.s/a-быть-ipfv-pl нож-pl,У меня и у неё есть нож.,00:49:46.250,00:49:50.161,,EMS,,,,,ənkʔam,он-loc,
